start	end	duration	text
1357080	1360720	3640	Mir wirds jeweils schlecht. Was für ein Kribbeln hast du?
1360860	1364200	3340	Wie verliebt sein? Oder wie genau? - Ja, in diese Richtung.
1364330	1366560	2230	Als ob ich verliebt wäre.
1366630	1369720	3090	Aber nicht schlecht, unwohl oder so.
1369810	1371840	2030	Dann wäre etwas nicht gut.
1372530	1375400	2870	Kathrins vegetatives Nervensystem
1375500	1379000	3500	muss im Moment gerade eine Unmenge an Reizen verarbeiten.
1379190	1381800	2610	Zwei Teile sind dabei v.a. im Einsatz.
1382940	1386880	3940	Der Sympathikus ist für Flucht- und Kampfreaktionen verantwortlich.
1387740	1392320	4580	Das ist ein Nervengeflecht, das eigentlich mehr Richtung Herz zieht.
1392580	1395680	3100	Auf der anderen Seite gibt es den Parasympathikus.
1395820	1398080	2260	Dieser verläuft v.a. in einem Nerv,
1398250	1401960	3710	nämlich im Nervus vagus Richtung Bauchhirn.
1402520	1407640	5120	Er ist dann für Sachen wie Verdauung oder Stuhlgang verantwortlich.
1407820	1410800	2980	In Stresssituationen konnten Wissenschaftler
1411020	1413520	2500	nun einen erstaunlichen Effekt beobachten.
1413740	1416400	2660	Wenn der Sympathikus extrem Überhand nimmt,
1416620	1416880	260	kann der Körper sehr schlecht mit dieser Stresssituation umgehen.
1421020	1423650	2630	Er kippt dann rüber in den Parasympathikus.
1425100	1428370	3270	Eine Folge davon könnte sein, vor Angst in die Hose zu machen.
1428620	1431130	2510	So weit wird es hoffentlich nicht kommen.
1431280	1431930	650	Alle schauen mich so mitleidig an.
1434780	1437330	2550	Nein, sie beneiden dich. - Ja, das stimmt.
1441420	1445770	4350	Mächlers Bestzeit für die 5 km lange Strecke liegt unter 2,5 Min.
1445960	1446890	930	Es wird ein kurzes, aber heftiges Abenteuer.
1463780	1465730	1950	Ui, ui, ui!
1465890	1469370	3480	Eine der wichtigen Funktionen des Lachens ist der Stressabbau.
1469530	1473690	4160	Kathrin ist jetzt natürlich in einer extremen Stresssituation.
1473850	1476930	3080	Dementsprechend versucht sie, einen Teil ihres Stress abzubauen,
1477540	1480650	3110	mit diesem hysteroiden Lächeln und Lachen.
1493810	1498210	4400	Die eine lacht, der andere fährt. Und etwas fällt besonders auf:
1498330	1501210	2880	Oh, das fährt mir in den Bauch ein.
1503100	1506930	3830	Der Puls ist bei der Beifahrerin deutlich tiefer als beim Piloten.
1508580	1510500	1920	Es könnte natürlich sein, dass Kathrin
1510650	1514580	3930	einen Teil ihres Stresses abgebaut hat, indem sie so gelacht hat.
1514820	1518820	4000	Der Fahrer hingegen muss immer maximal konzentriert sein.
1519020	1522020	3000	Dementsprechend war es auch gewollt, dass er die ganze Fahrt
1523290	1526580	3290	mit einer hohen Herzfrequenz über die Bühne gebracht hat.
1526820	1528820	2000	Geht es? - Ja, es ist super.
1539090	1541820	2730	Es ist grossartig. Jetzt verstehe ich dich.
1541970	1544580	2610	Ui, da schwenkt schon einer. Nein, schon vorbei?
1546690	1548660	1970	Begreifst du das?
1548810	1552060	3250	Ich verstehe dich. Ich komme ab jetzt immer mit.
1552820	1556260	3440	Der deutlich gestiegene Blutdruck verrät die Aufregung.
1557050	1560460	3410	Behalte den Gurt an, bis ... - Ja, ich mache nichts.
1566900	1566980	80	Holy moly!
